input_compound,trace_label,dt,section,mutual_info
CaCl2,184.05_0.617,-195,2,0.13154530764825045
CaCl2,185.04_0.578,-195,2,0.3299414999202974
CaCl2,185.04_0.586,-195,2,0.22811785929132533
CaCl2,185.04_0.605,-195,2,0.33561802466637136
CaCl2,185.04_0.646,-195,2,0.2791838399421014
CaCl2,186.22_0.681,-195,2,0.4109848609113098
CaCl2,190.05_0.57,-195,2,0.30578561315576547
CaCl2,190.05_0.61,-195,2,0.1752734712249917
CaCl2,190.05_0.624,-195,2,0.056871896794311816
CaCl2,191.04_0.581,-195,2,0.3524965493288046
CaCl2,191.04_0.6,-195,2,0.2431488696522024
CaCl2,191.04_0.611,-195,2,0.2737853632827756
CaCl2,191.04_0.617,-195,2,0.3067761135190463
CaCl2,191.04_0.65,-195,2,0.3121946239484563
CaCl2,191.06_0.569,-195,2,0.31996059502892216
CaCl2,191.06_0.6,-195,2,0.2567211836671297
CaCl2,191.06_0.608,-195,2,0.2664561147547224
CaCl2,191.06_0.617,-195,2,0.27607981700724116
CaCl2,192.05_0.574,-195,2,0.36652084657150175
CaCl2,192.05_0.581,-195,2,0.3448891097847735
CaCl2,192.05_0.611,-195,2,0.22520641521614237
CaCl2,192.05_0.623,-195,2,0.12839709962913792
CaCl2,197.04_0.585,-195,2,0.31464983686733783
CaCl2,197.04_0.61,-195,2,0.22089481602921435
CaCl2,197.04_0.619,-195,2,0.24778728908594694
CaCl2,197.04_0.624,-195,2,0.22181966254835617
CaCl2,197.04_0.669,-195,2,0.29990279953837096
CaCl2,198.05_0.58,-195,2,0.350487382137763
CaCl2,198.05_0.617,-195,2,0.24626802817274296
CaCl2,198.05_0.632,-195,2,0.3829294037436166
CaCl2,199.06_0.578,-195,2,0.2443339960178159
CaCl2,199.06_0.614,-195,2,0.2699181250384415
CaCl2,199.06_0.628,-195,2,0.1712482349671891
CaCl2,199.06_0.664,-195,2,0.3481571957658991
CaCl2,200.04_0.586,-195,2,0.3206816153620218
CaCl2,200.04_0.614,-195,2,0.3186206010551529
CaCl2,200.06_0.554,-195,2,0.26731626213057025
CaCl2,200.06_0.578,-195,2,0.31960481744141367
CaCl2,200.06_0.614,-195,2,0.3060325949832543
CaCl2,200.06_0.628,-195,2,0.16230409547006586
CaCl2,200.06_0.664,-195,2,0.23445623098802493
CaCl2,201.05_0.581,-195,2,0.39361382327698546
CaCl2,201.05_0.614,-195,2,0.19721893777065214
CaCl2,201.05_0.63,-195,2,0.26907178857619174
CaCl2,203.05_0.584,-195,2,0.38843958393523126
CaCl2,203.05_0.632,-195,2,0.26368729018002846
CaCl2,203.05_0.668,-195,2,0.4404494838186057
CaCl2,204.05_0.586,-195,2,0.3176482694958569
CaCl2,204.05_0.623,-195,2,0.10759012977654336
CaCl2,204.05_0.665,-195,2,0.3965436766308392
CaCl2,205.06_0.581,-195,2,0.3379625419503838
CaCl2,205.06_0.62,-195,2,0.16394737928471237
CaCl2,205.06_0.634,-195,2,0.06297899664939077
CaCl2,205.06_0.671,-195,2,0.38121369675972083
CaCl2,206.05_0.591,-195,2,0.30005504797098403
CaCl2,206.05_0.626,-195,2,0.1926289963497685
CaCl2,206.06_0.584,-195,2,0.3295325001810445
CaCl2,206.06_0.619,-195,2,0.20542107846497792
CaCl2,206.06_0.634,-195,2,0.20313039945333466
CaCl2,206.06_0.671,-195,2,0.2591036161403464
CaCl2,207.05_0.586,-195,2,0.35606355040570836
CaCl2,207.05_0.62,-195,2,0.3449424304457396
CaCl2,207.05_0.636,-195,2,0.16580626827662437
CaCl2,207.05_0.669,-195,2,0.27070768193058026
CaCl2,207.05_0.685,-195,2,0.32175042087450834
CaCl2,208.06_0.563,-195,2,0.21536403167566442
CaCl2,208.06_0.585,-195,2,0.251134210689949
CaCl2,208.06_0.619,-195,2,0.21408312821636954
CaCl2,208.06_0.634,-195,2,0.1578448304698008
CaCl2,209.05_0.59,-195,2,0.48069929111579146
CaCl2,209.05_0.623,-195,2,0.21179736958590079
CaCl2,209.05_0.636,-195,2,0.16812047488991855
CaCl2,213.05_0.591,-195,2,0.3332426167033349
CaCl2,213.05_0.626,-195,2,0.2748776699799933
CaCl2,213.05_0.642,-195,2,0.2788443346309659
CaCl2,214.06_0.567,-195,2,0.4661353870776481
CaCl2,214.06_0.587,-195,2,0.32225298873561004
CaCl2,214.06_0.624,-195,2,0.15404295965261694
CaCl2,214.06_0.636,-195,2,0.14697242852569836
CaCl2,215.05_0.596,-195,2,0.20366146975153887
CaCl2,215.05_0.619,-195,2,0.26208298401588914
CaCl2,215.05_0.633,-195,2,0.3029560553120829
CaCl2,215.05_0.685,-195,2,0.38711062501462656
CaCl2,216.06_0.592,-195,2,0.40476948004402713
CaCl2,216.06_0.626,-195,2,0.2243284891969508
CaCl2,216.06_0.642,-195,2,0.15480830562530645
CaCl2,216.06_0.689,-195,2,0.35763224212809996
CaCl2,220.06_0.595,-195,2,0.36495526961525115
CaCl2,220.06_0.632,-195,2,0.17435365457807217
CaCl2,220.06_0.644,-195,2,0.3425027554930731
CaCl2,221.05_0.6,-195,2,0.34328717087951865
CaCl2,221.05_0.636,-195,2,0.24201440736329705
CaCl2,221.05_0.679,-195,2,0.30630136636065997
CaCl2,222.06_0.597,-195,2,0.35213517654735327
CaCl2,222.06_0.632,-195,2,0.20880784506183891
CaCl2,222.06_0.648,-195,2,0.1048463231560306
CaCl2,222.56_0.597,-195,2,0.3373941791754742
CaCl2,222.56_0.632,-195,2,0.18584246325806042
CaCl2,222.56_0.648,-195,2,0.16725365048744
CaCl2,224.05_0.6,-195,2,0.432777673101592
CaCl2,224.05_0.633,-195,2,0.23472810459879634
CaCl2,224.05_0.648,-195,2,0.2250741555185689
CaCl2,227.05_0.602,-195,2,0.3008870940099557
CaCl2,227.05_0.64,-195,2,0.3237306831239328
CaCl2,227.05_0.679,-195,2,0.3683886463499628
CaCl2,227.05_0.691,-195,2,0.36716065437269707
CaCl2,227.05_0.725,-195,2,0.1847214774774062
CaCl2,227.05_0.727,-195,2,0.2741817283417656
CaCl2,228.06_0.6,-195,2,0.3185620007624488
CaCl2,228.06_0.636,-195,2,0.25030402946980335
CaCl2,228.06_0.65,-195,2,0.20489296460508344
CaCl2,228.06_0.679,-195,2,0.3730916237656494
CaCl2,228.06_0.692,-195,2,0.35238976819544865
CaCl2,229.07_0.575,-195,2,0.11698169121767599
CaCl2,229.07_0.597,-195,2,0.3871127454849339
CaCl2,229.07_0.636,-195,2,0.22968258271061126
CaCl2,229.07_0.65,-195,2,0.283699323699135
CaCl2,229.07_0.692,-195,2,0.4247719262921814
CaCl2,229.07_0.707,-195,2,0.3374381973236513
CaCl2,230.05_0.606,-195,2,0.31691427693852336
CaCl2,230.05_0.64,-195,2,0.2311017721995956
CaCl2,230.05_0.654,-195,2,0.14144141539657396
CaCl2,230.05_0.692,-195,2,0.308348553999346
CaCl2,230.05_0.707,-195,2,0.176838652882231
CaCl2,231.06_0.602,-195,2,0.3615570339911458
CaCl2,231.06_0.636,-195,2,0.3493630615505401
CaCl2,231.06_0.652,-195,2,0.2793419371264232
CaCl2,231.06_0.689,-195,2,0.33008273214560635
CaCl2,233.06_0.576,-195,2,0.13593924351377096
CaCl2,233.06_0.605,-195,2,0.46836534044273526
CaCl2,233.06_0.657,-195,2,0.1489130205612157
CaCl2,233.06_0.699,-195,2,0.5092398177085053
CaCl2,234.02_0.59,-195,2,0.31998597609061674
CaCl2,234.02_0.597,-195,2,0.20227186323869129
CaCl2,234.02_0.608,-195,2,0.27360746291846727
CaCl2,234.02_0.629,-195,2,0.35837383107762166
CaCl2,236.06_0.608,-195,2,0.3753492350810914
CaCl2,236.06_0.644,-195,2,0.26478708806281315
CaCl2,236.06_0.657,-195,2,0.16764854137725438
CaCl2,236.06_0.701,-195,2,0.24062104418526475
CaCl2,236.06_0.732,-195,2,0.16954675594183577
CaCl2,237.06_0.606,-195,2,0.4083697817262153
CaCl2,237.06_0.64,-195,2,0.3362901449658531
CaCl2,237.06_0.655,-195,2,0.2060523572368731
CaCl2,237.06_0.705,-195,2,0.3630536278601433
CaCl2,239.06_0.608,-195,2,0.4489759212618223
CaCl2,239.06_0.644,-195,2,0.2302622322854493
CaCl2,239.06_0.658,-195,2,0.1678718117885083
CaCl2,239.06_0.692,-195,2,0.3199464952775992
CaCl2,239.06_0.708,-195,2,0.40347621604779116
CaCl2,239.06_0.724,-195,2,0.3338578143954831
CaCl2,241.03_0.597,-195,2,0.40829885989090986
CaCl2,241.03_0.611,-195,2,0.21498894634547083
CaCl2,241.03_0.632,-195,2,0.28246441552869905
CaCl2,241.03_0.767,-195,2,0.09188762410100582
CaCl2,242.28_0.792,-195,2,0.3829789549085305
CaCl2,243.06_0.61,-195,2,0.281543026086037
CaCl2,243.06_0.646,-195,2,0.31522503130248847
CaCl2,243.06_0.658,-195,2,0.15562555318310967
CaCl2,243.06_0.708,-195,2,0.34831261019008686
CaCl2,245.06_0.615,-195,2,0.42405226418793784
CaCl2,245.06_0.65,-195,2,0.2956713851514916
CaCl2,245.06_0.664,-195,2,0.28991157809207646
CaCl2,245.06_0.695,-195,2,0.3574463286238174
CaCl2,245.06_0.719,-195,2,0.389081396199523
CaCl2,245.06_0.762,-195,2,0.3710290939799732
CaCl2,246.07_0.611,-195,2,0.43863892904751456
CaCl2,246.07_0.661,-195,2,0.18977992534631793
CaCl2,246.07_0.719,-195,2,0.280047413583866
CaCl2,249.03_0.605,-195,2,0.29501448942228636
CaCl2,249.03_0.617,-195,2,0.2664614205554572
CaCl2,249.03_0.634,-195,2,0.38129196041809044
CaCl2,249.03_0.7,-195,2,0.13166342581031598
CaCl2,249.03_0.736,-195,2,0.34534024719867507
CaCl2,249.03_0.757,-195,2,0.34078601178315004
CaCl2,249.09_0.614,-195,2,0.2717231925248038
CaCl2,249.09_0.683,-195,2,0.3856551963360437
CaCl2,249.09_0.727,-195,2,0.3761858828341311
CaCl2,251.06_0.617,-195,2,0.3541761418786904
CaCl2,251.06_0.654,-195,2,0.266464717646679
CaCl2,251.06_0.668,-195,2,0.2577473720905403
CaCl2,251.06_0.713,-195,2,0.33439633480214637
CaCl2,251.06_0.73,-195,2,0.28349929868418355
CaCl2,252.07_0.614,-195,2,0.3485059848167862
CaCl2,252.07_0.648,-195,2,0.33442324882837227
CaCl2,252.07_0.664,-195,2,0.15042774989342655
CaCl2,260.07_0.623,-195,2,0.423844725483737
CaCl2,260.07_0.658,-195,2,0.33528405940548955
CaCl2,260.07_0.672,-195,2,0.2584559064086447
CaCl2,260.07_0.724,-195,2,0.28610156822600574
CaCl2,263.07_0.624,-195,2,0.44172040755115605
CaCl2,263.07_0.685,-195,2,0.150780698104227
CaCl2,263.07_0.722,-195,2,0.43619104316738033
CaCl2,263.07_0.738,-195,2,0.4539441502024202
CaCl2,263.07_0.784,-195,2,0.26650343665995635
CaCl2,264.03_0.609,-195,2,0.41864672430387895
CaCl2,264.03_0.644,-195,2,0.44203471872967226
CaCl2,264.03_0.745,-195,2,0.33281386541478586
CaCl2,264.05_0.617,-195,2,0.3163254449140678
CaCl2,264.05_0.632,-195,2,0.41937059525621434
CaCl2,264.05_0.767,-195,2,0.20873184952680424
CaCl2,275.07_0.63,-195,2,0.4674206465726636
CaCl2,275.07_0.665,-195,2,0.30360545131683647
CaCl2,275.07_0.682,-195,2,0.37842644803463976
CaCl2,275.07_0.74,-195,2,0.439431519959971
CaCl2,279.04_0.623,-195,2,0.3994695660826997
CaCl2,279.04_0.657,-195,2,0.4145026146458135
CaCl2,279.04_0.768,-195,2,0.5107105403712278
CaCl2,290.08_0.64,-195,2,0.36824146946531444
CaCl2,290.08_0.691,-195,2,0.3984334957042739
CaCl2,290.08_0.754,-195,2,0.15159991496670422
CaCl2,294.04_0.632,-195,2,0.42718301801071457
CaCl2,294.04_0.664,-195,2,0.41956665680208394
CaCl2,301.05_0.64,-195,2,0.3547618445960441
CaCl2,301.05_0.744,-195,2,0.22456000572392076
CaCl2,301.05_0.778,-195,2,0.2226385786692502
CaCl2,301.09_0.65,-195,2,0.32123642210589365
CaCl2,301.09_0.767,-195,2,0.39004227050940043
CaCl2,309.05_0.644,-195,2,0.37611545091453724
CaCl2,309.05_0.794,-195,2,0.3888544174500326
CaCl2,309.05_0.821,-195,2,0.20150461831276711
CaCl2,316.06_0.646,-195,2,0.39829444952462945
CaCl2,324.05_0.652,-195,2,0.40940319169219075
CaCl2,324.05_0.803,-195,2,0.23514727999595753
CaCl2,329.03_0.64,-195,2,0.21793621049807577
CaCl2,329.03_0.654,-195,2,0.2751012261149821
CaCl2,329.03_0.812,-195,2,0.34245709757756515
CaCl2,329.03_0.821,-195,2,0.2561289237384212
CaCl2,329.03_0.96,-195,2,0.04559939696115345
CaCl2,339.06_0.656,-195,2,0.3903119768630785
CaCl2,339.06_0.705,-195,2,0.32317249486598243
CaCl2,339.06_0.8,-195,2,0.3889706264116062
CaCl2,339.06_0.812,-195,2,0.3119911874332466
CaCl2,339.06_0.831,-195,2,0.20781057499461886
CaCl2,339.06_0.853,-195,2,0.23044682163730723
CaCl2,339.06_0.874,-195,2,0.19003828429641478
CaCl2,339.06_0.933,-195,2,0.09011072877513104
CaCl2,354.07_0.672,-195,2,0.41108103024747633
CaCl2,354.07_0.716,-195,2,0.3436289507085739
CaCl2,354.07_0.835,-195,2,0.22022649948437278
CaCl2,369.07_0.678,-195,2,0.4492246967673732
CaCl2,369.07_0.724,-195,2,0.41525454154401853
CaCl2,369.07_0.845,-195,2,0.30392123536854454
CaCl2,369.07_0.9,-195,2,0.23963534164112854
CaCl2,369.07_0.939,-195,2,0.21166527709654037
CaCl2,369.07_0.958,-195,2,0.16911857451469148
CaCl2,369.07_0.991,-195,2,0.0
CaCl2,373.04_0.615,-195,2,0.20158691702477238
CaCl2,373.04_0.665,-195,2,0.47048491172522544
CaCl2,373.04_0.704,-195,2,0.19797649064900513
CaCl2,373.04_0.855,-195,2,0.20086779795769338
CaCl2,375.04_0.675,-195,2,0.18233914594888745
CaCl2,375.04_0.861,-195,2,0.3840789244962597
CaCl2,375.04_0.913,-195,2,0.17318879876991256
CaCl2,375.04_0.958,-195,2,0.34755262622216554
CaCl2,375.04_0.994,-195,2,0.07522979532673801
CaCl2,384.08_0.687,-195,2,0.4295640347797356
CaCl2,384.08_0.735,-195,2,0.3699431823105903
CaCl2,384.08_0.861,-195,2,0.3114394743165958
CaCl2,399.08_0.695,-195,2,0.4069676966340201
CaCl2,399.08_0.744,-195,2,0.2954991076614206
CaCl2,399.08_0.863,-195,2,0.402820287129269
CaCl2,399.08_0.908,-195,2,0.2437314368085124
CaCl2,399.08_0.963,-195,2,0.18689283613483498
CaCl2,399.08_0.996,-195,2,0.06963937816176458
CaCl2,405.05_0.695,-195,2,0.23261662518972548
CaCl2,405.05_0.724,-195,2,0.26572428523347646
CaCl2,405.05_0.887,-195,2,0.38152924601857263
CaCl2,405.05_0.917,-195,2,0.1210236497732593
CaCl2,405.05_0.978,-195,2,0.26486843505338964
CaCl2,405.05_0.997,-195,2,0.35441271429910515
CaCl2,110.01_0.526,-190,2,0.41850837314514955
CaCl2,110.01_0.537,-190,2,0.2812463128972329
CaCl2,110.01_0.548,-190,2,0.33420705252723604
CaCl2,110.01_0.556,-190,2,0.3752844768646848
CaCl2,110.01_0.565,-190,2,0.35881316801570895
CaCl2,117.02_0.529,-190,2,0.38079085636472376
CaCl2,117.02_0.54,-190,2,0.37800265480385065
CaCl2,117.02_0.555,-190,2,0.34192384564559486
CaCl2,117.02_0.561,-190,2,0.27596201202332216
CaCl2,124.03_0.532,-190,2,0.36421735665337307
CaCl2,124.03_0.558,-190,2,0.36658258952759804
CaCl2,124.03_0.566,-190,2,0.2784189373043726
CaCl2,124.03_0.578,-190,2,0.09137376950725473
CaCl2,125.02_0.535,-190,2,0.37394892431272897
CaCl2,125.02_0.549,-190,2,0.32717061575620354
CaCl2,125.02_0.563,-190,2,0.33263143770433334
CaCl2,125.02_0.569,-190,2,0.26357285805645425
CaCl2,130.16_0.565,-190,2,0.1266173290281114
CaCl2,132.03_0.541,-190,2,0.2612429923223374
CaCl2,132.03_0.566,-190,2,0.34310885855427786
CaCl2,132.03_0.586,-190,2,0.1187861514888029
CaCl2,133.03_0.538,-190,2,0.3051968842571986
CaCl2,133.03_0.566,-190,2,0.3163830356429931
CaCl2,133.03_0.585,-190,2,0.15109341369715912
CaCl2,138.03_0.544,-190,2,0.3671680817266645
CaCl2,138.03_0.547,-190,2,0.2978043782190998
CaCl2,138.03_0.57,-190,2,0.29272513960102886
CaCl2,138.03_0.572,-190,2,0.24822225850479107
CaCl2,139.03_0.541,-190,2,0.36231992739418617
CaCl2,139.03_0.568,-190,2,0.2620299264976511
CaCl2,139.03_0.586,-190,2,0.08760202303825615
CaCl2,140.02_0.548,-190,2,0.5336934190913203
CaCl2,140.02_0.574,-190,2,0.35490551713592877
CaCl2,141.03_0.546,-190,2,0.3263762471865941
CaCl2,141.03_0.573,-190,2,0.30757440151101134
CaCl2,141.03_0.594,-190,2,0.1820622645768335
CaCl2,146.02_0.551,-190,2,0.3918240318063
CaCl2,146.02_0.578,-190,2,0.23987570620115983
CaCl2,147.03_0.549,-190,2,0.404847395770183
CaCl2,147.03_0.576,-190,2,0.3465757492352308
CaCl2,147.03_0.578,-190,2,0.29993145190420467
CaCl2,153.03_0.553,-190,2,0.35136263645548427
CaCl2,153.03_0.58,-190,2,0.2172455630822232
CaCl2,154.04_0.55,-190,2,0.13293541221272243
CaCl2,154.04_0.581,-190,2,0.18784522521745783
CaCl2,155.03_0.556,-190,2,0.3443334571465919
CaCl2,155.03_0.564,-190,2,0.34770733316632896
CaCl2,155.03_0.585,-190,2,0.28407037594982265
CaCl2,156.04_0.555,-190,2,0.3448972554321079
CaCl2,156.04_0.584,-190,2,0.20063943420650654
CaCl2,156.04_0.604,-190,2,0.1272091647744551
CaCl2,161.03_0.56,-190,2,0.2229193113761947
CaCl2,161.03_0.567,-190,2,0.24874491962631895
CaCl2,161.03_0.589,-190,2,0.32304139090855255
CaCl2,162.04_0.56,-190,2,0.4469227489452767
CaCl2,162.04_0.586,-190,2,0.362347640203581
CaCl2,162.04_0.605,-190,2,0.2107259888445605
CaCl2,168.04_0.563,-190,2,0.33473798485674156
CaCl2,168.04_0.591,-190,2,0.2643957632220224
CaCl2,168.04_0.596,-190,2,0.2628709901434232
CaCl2,170.03_0.568,-190,2,0.30933884339577755
CaCl2,170.03_0.595,-190,2,0.2296159523932455
CaCl2,176.03_0.572,-190,2,0.3018072718969296
CaCl2,176.03_0.578,-190,2,0.3084572549469544
CaCl2,176.03_0.595,-190,2,0.35415410427538685
CaCl2,176.03_0.601,-190,2,0.342892626615956
CaCl2,176.03_0.608,-190,2,0.3611196776559229
CaCl2,176.05_0.557,-190,2,0.3622142677225635
CaCl2,176.05_0.593,-190,2,0.3323932924984847
CaCl2,176.05_0.605,-190,2,0.41019541996487696
CaCl2,177.04_0.562,-190,2,0.45384217278724215
CaCl2,177.04_0.568,-190,2,0.4520030607039631
CaCl2,177.04_0.596,-190,2,0.32492965872455004
CaCl2,177.04_0.615,-190,2,0.20640363034210596
CaCl2,183.04_0.573,-190,2,0.32714276712183343
CaCl2,183.04_0.606,-190,2,0.25937504222727226
CaCl2,184.05_0.566,-190,2,0.2753757105765393
CaCl2,184.05_0.58,-190,2,0.3115101715691231
CaCl2,184.05_0.601,-190,2,0.15311411447385748
CaCl2,184.05_0.617,-190,2,0.12332301758663178
CaCl2,185.04_0.578,-190,2,0.33084629618821015
CaCl2,185.04_0.586,-190,2,0.22380896971264352
CaCl2,185.04_0.605,-190,2,0.3215588834335943
CaCl2,185.04_0.646,-190,2,0.2510387603621145
CaCl2,186.22_0.681,-190,2,0.4192818079017804
CaCl2,190.05_0.57,-190,2,0.28219579138621587
CaCl2,190.05_0.61,-190,2,0.19479654882747433
CaCl2,190.05_0.624,-190,2,0.07934929918318367
CaCl2,191.04_0.581,-190,2,0.32848516298874664
CaCl2,191.04_0.6,-190,2,0.24230162573645186
CaCl2,191.04_0.611,-190,2,0.27219821807014855
CaCl2,191.04_0.617,-190,2,0.3352199335141792
CaCl2,191.04_0.65,-190,2,0.31223021785804406
CaCl2,191.06_0.569,-190,2,0.3554723486908009
CaCl2,191.06_0.6,-190,2,0.2473789549715968
CaCl2,191.06_0.608,-190,2,0.26202815282099046
CaCl2,191.06_0.617,-190,2,0.3064705150144271
CaCl2,192.05_0.574,-190,2,0.37949150874234494
CaCl2,192.05_0.581,-190,2,0.3397238191323151
CaCl2,192.05_0.611,-190,2,0.2523769080072009
CaCl2,192.05_0.623,-190,2,0.14334495108031042
CaCl2,197.04_0.585,-190,2,0.31215304704188496
CaCl2,197.04_0.61,-190,2,0.1873676408447631
CaCl2,197.04_0.619,-190,2,0.22016265486078312
CaCl2,197.04_0.624,-190,2,0.2312965329543628
CaCl2,197.04_0.669,-190,2,0.3517279216098692
CaCl2,198.05_0.58,-190,2,0.32549724746752506
CaCl2,198.05_0.617,-190,2,0.2926703487996192
CaCl2,198.05_0.632,-190,2,0.3307807221684471
CaCl2,199.06_0.578,-190,2,0.25949201775238206
CaCl2,199.06_0.614,-190,2,0.2993648045013497
CaCl2,199.06_0.628,-190,2,0.17477234679277798
CaCl2,199.06_0.664,-190,2,0.3701226495057659
CaCl2,200.04_0.586,-190,2,0.3374496899115784
CaCl2,200.04_0.614,-190,2,0.2648085530894386
CaCl2,200.06_0.554,-190,2,0.2684983717170226
CaCl2,200.06_0.578,-190,2,0.31692124008320777
CaCl2,200.06_0.614,-190,2,0.26709142340618364
CaCl2,200.06_0.628,-190,2,0.14865297821041468
CaCl2,200.06_0.664,-190,2,0.24962560818348978
CaCl2,201.05_0.581,-190,2,0.35707006025682064
CaCl2,201.05_0.614,-190,2,0.20412193896830422
CaCl2,201.05_0.63,-190,2,0.2825764172232703
CaCl2,203.05_0.584,-190,2,0.383238766912521
CaCl2,203.05_0.632,-190,2,0.2564945306990132
CaCl2,203.05_0.668,-190,2,0.43531701387337485
CaCl2,204.05_0.586,-190,2,0.32584937577319373
CaCl2,204.05_0.623,-190,2,0.12917468535988297
CaCl2,204.05_0.665,-190,2,0.4057722119715992
CaCl2,205.06_0.581,-190,2,0.35176660260987047
CaCl2,205.06_0.62,-190,2,0.15369114727527844
CaCl2,205.06_0.634,-190,2,0.09141208475437823
CaCl2,205.06_0.671,-190,2,0.39563967537382894
CaCl2,206.05_0.591,-190,2,0.2699462819099292
CaCl2,206.05_0.626,-190,2,0.21614544829951798
CaCl2,206.06_0.584,-190,2,0.37346649472016225
CaCl2,206.06_0.619,-190,2,0.2784214123651845
CaCl2,206.06_0.634,-190,2,0.20375475014855216
CaCl2,206.06_0.671,-190,2,0.19117849559546318
CaCl2,207.05_0.586,-190,2,0.3754165356508965
CaCl2,207.05_0.62,-190,2,0.3674281133665054
CaCl2,207.05_0.636,-190,2,0.16485852627829312
CaCl2,207.05_0.669,-190,2,0.2509903499859987
CaCl2,207.05_0.685,-190,2,0.33514681983295125
CaCl2,208.06_0.563,-190,2,0.17784656139872768
CaCl2,208.06_0.585,-190,2,0.26293549718429343
CaCl2,208.06_0.619,-190,2,0.2310166596885841
CaCl2,208.06_0.634,-190,2,0.1381239991849479
CaCl2,209.05_0.59,-190,2,0.5233986500293284
CaCl2,209.05_0.623,-190,2,0.21019624467273346
CaCl2,209.05_0.636,-190,2,0.12072072293713232
CaCl2,213.05_0.591,-190,2,0.33643245901420693
CaCl2,213.05_0.626,-190,2,0.3097141472995695
CaCl2,213.05_0.642,-190,2,0.27579700055431067
CaCl2,214.06_0.567,-190,2,0.4558017369865546
CaCl2,214.06_0.587,-190,2,0.2926561937151675
CaCl2,214.06_0.624,-190,2,0.20027986030205858
CaCl2,214.06_0.636,-190,2,0.1459127627694481
CaCl2,215.05_0.596,-190,2,0.21997028037301547
CaCl2,215.05_0.619,-190,2,0.2325616414485152
CaCl2,215.05_0.633,-190,2,0.3057867799259566
CaCl2,215.05_0.685,-190,2,0.3668494567801148
CaCl2,216.06_0.592,-190,2,0.3823403523437303
CaCl2,216.06_0.626,-190,2,0.22172029561447593
CaCl2,216.06_0.642,-190,2,0.20134150281536067
CaCl2,216.06_0.689,-190,2,0.33666256788526683
CaCl2,220.06_0.595,-190,2,0.3572015083307818
CaCl2,220.06_0.632,-190,2,0.20671785546523402
CaCl2,220.06_0.644,-190,2,0.30670408162661467
CaCl2,221.05_0.6,-190,2,0.3666024596144313
CaCl2,221.05_0.636,-190,2,0.17682382745368086
CaCl2,221.05_0.679,-190,2,0.29787406639050973
CaCl2,222.06_0.597,-190,2,0.3749968999948736
CaCl2,222.06_0.632,-190,2,0.17848663896473482
CaCl2,222.06_0.648,-190,2,0.11694202967888545
CaCl2,222.56_0.597,-190,2,0.32535897597370633
CaCl2,222.56_0.632,-190,2,0.14123984391234679
CaCl2,222.56_0.648,-190,2,0.1413406113074993
CaCl2,224.05_0.6,-190,2,0.4243922265476696
CaCl2,224.05_0.633,-190,2,0.23643108057954443
CaCl2,224.05_0.648,-190,2,0.19909524533343825
CaCl2,227.05_0.602,-190,2,0.34792661602673336
CaCl2,227.05_0.64,-190,2,0.31353561418113385
CaCl2,227.05_0.679,-190,2,0.4095581040843901
CaCl2,227.05_0.691,-190,2,0.3780314303775416
CaCl2,227.05_0.725,-190,2,0.18001086782634435
CaCl2,227.05_0.727,-190,2,0.27915516453104106
CaCl2,228.06_0.6,-190,2,0.28495022618747967
CaCl2,228.06_0.636,-190,2,0.24880915224409383
CaCl2,228.06_0.65,-190,2,0.24784920536969413
CaCl2,228.06_0.679,-190,2,0.3856033803723391
CaCl2,228.06_0.692,-190,2,0.389079962451361
CaCl2,229.07_0.575,-190,2,0.10495983687002264
CaCl2,229.07_0.597,-190,2,0.34960408177153335
CaCl2,229.07_0.636,-190,2,0.2138208906005068
CaCl2,229.07_0.65,-190,2,0.3339091597648567
CaCl2,229.07_0.692,-190,2,0.39702882473571943
CaCl2,229.07_0.707,-190,2,0.3385669493291972
CaCl2,230.05_0.606,-190,2,0.35259223369533066
CaCl2,230.05_0.64,-190,2,0.2270607550943593
CaCl2,230.05_0.654,-190,2,0.15383329569647808
CaCl2,230.05_0.692,-190,2,0.294843988212075
CaCl2,230.05_0.707,-190,2,0.1787769790911975
CaCl2,231.06_0.602,-190,2,0.3424948737215878
CaCl2,231.06_0.636,-190,2,0.34538061067998127
CaCl2,231.06_0.652,-190,2,0.27118032524815394
CaCl2,231.06_0.689,-190,2,0.33361033876554025
CaCl2,233.06_0.576,-190,2,0.15082273811993518
CaCl2,233.06_0.605,-190,2,0.4576993763597166
CaCl2,233.06_0.657,-190,2,0.16196597069260887
CaCl2,233.06_0.699,-190,2,0.4936269036903185
CaCl2,234.02_0.59,-190,2,0.3197928472575393
CaCl2,234.02_0.597,-190,2,0.18956514689369852
CaCl2,234.02_0.608,-190,2,0.22685720154170186
CaCl2,234.02_0.629,-190,2,0.3540294759429803
CaCl2,236.06_0.608,-190,2,0.39093058069566133
CaCl2,236.06_0.644,-190,2,0.28472117311734957
CaCl2,236.06_0.657,-190,2,0.16288583495368192
CaCl2,236.06_0.701,-190,2,0.22306433811462734
CaCl2,236.06_0.732,-190,2,0.1889933028962547
CaCl2,237.06_0.606,-190,2,0.4121818539877786
CaCl2,237.06_0.64,-190,2,0.2850079977774791
CaCl2,237.06_0.655,-190,2,0.20593545750783981
CaCl2,237.06_0.705,-190,2,0.3662316182346723
CaCl2,239.06_0.608,-190,2,0.4676987016454319
CaCl2,239.06_0.644,-190,2,0.2668135782962211
CaCl2,239.06_0.658,-190,2,0.18968813522402872
CaCl2,239.06_0.692,-190,2,0.32314330715521367
CaCl2,239.06_0.708,-190,2,0.4085084937467398
